time_s,ax,ay,az,gx,gy,gz,mx,my,mz
4.362028,1.633129,0.420084,9.885476,-1.525879,1.281738,-16.845703,15.376124,23.418987,-69.407266
4.378689,1.512913,0.643678,9.640718,-1.342773,0.488281,-16.357422,14.441718,26.186113,-69.866629
4.395635,1.605910,0.435894,10.039582,-1.403809,0.488281,-16.967773,14.675319,24.110768,-70.555674
4.412429,1.181750,0.503649,9.819754,-1.586914,1.037598,-16.113281,13.507311,25.263738,-68.488540
4.429213,1.329186,0.609800,9.618056,-1.525879,-0.793457,-16.845703,14.908921,22.496611,-70.785355
4.446077,1.712517,0.512684,9.867345,-1.647949,1.037598,-19.409180,13.273710,25.494332,-68.258859
4.462785,1.419915,0.435894,9.597659,-1.647949,0.183105,-17.272949,11.872101,27.339083,-68.258859
4.479771,1.354136,0.451704,9.688310,-1.464844,0.305176,-14.709473,13.273710,23.649580,-69.636948
4.496493,1.247529,0.413309,9.828819,-1.647949,0.122070,-16.723633,14.208116,25.033144,-67.799496
4.513002,1.646739,0.413309,9.754032,-1.159668,0.183105,-13.000488,15.843327,26.647301,-70.325992
4.530030,1.326917,0.562371,9.783493,-1.281738,0.061035,-12.329102,15.142522,25.955519,-70.096311
4.546785,1.406306,0.605283,9.817487,-1.281738,0.427246,-14.526367,13.273710,26.877895,-69.177585
4.563763,0.984414,0.510425,9.792559,-1.647949,-1.281738,-18.310547,13.507311,26.186113,-69.407266
4.580472,1.726127,0.408792,9.883209,-1.892090,0.427246,-18.493652,13.040108,24.341362,-70.785355
4.597007,1.404037,0.363621,10.078109,-1.403809,0.000000,-16.235352,12.572905,25.724926,-69.407266
4.614038,1.565082,0.435894,9.837884,-1.464844,0.305176,-14.526367,12.339304,25.033144,-68.258859
4.630794,1.240724,0.555595,9.860547,-1.403809,-0.732422,-14.770508,12.806507,26.416707,-67.799496
4.647773,1.324649,0.442669,9.688310,-1.586914,0.000000,-15.441895,11.404898,28.261458,-67.340133
4.664457,1.206701,0.654970,9.837884,-1.892090,-0.305176,-18.615723,14.208116,25.033144,-68.718222
4.681016,1.091021,0.526235,9.921736,-2.258301,-0.183105,-21.972656,14.441718,23.880174,-69.407266
4.698038,1.698908,0.505908,9.785760,-2.258301,1.098633,-21.240234,10.937695,25.033144,-69.636948
4.715113,1.476621,0.345553,10.021452,-1.586914,-0.427246,-16.662598,13.740913,26.416707,-71.015037
4.731940,1.422183,0.395241,9.812955,-1.342773,-0.122070,-13.000488,10.003288,27.339083,-69.636948
4.748625,1.451670,0.569146,9.797091,-0.976562,0.976562,-10.986328,11.872101,28.722646,-67.799496
4.765670,1.238456,0.519459,9.665647,-1.281738,0.671387,-13.305664,10.470492,25.955519,-69.177585
4.782699,1.272480,0.634643,9.874144,-1.464844,0.183105,-17.944336,11.638499,27.108489,-68.947903
4.799579,1.304235,0.596249,10.148363,-2.197266,-0.366211,-23.437500,12.806507,26.877895,-69.177585
4.815712,1.476621,0.551078,9.742701,-2.258301,0.061035,-24.230957,11.404898,24.571956,-71.015037
4.832363,1.787369,0.630126,9.865079,-1.770020,2.746582,-21.606445,10.937695,28.261458,-66.880770
4.848933,1.984706,0.609800,10.148363,-2.441406,1.586914,-31.188965,12.572905,28.953240,-68.947903
4.865013,0.557986,0.336519,8.865654,-3.417969,-0.488281,-34.667969,10.470492,27.339083,-69.177585
4.881607,1.349600,0.501391,9.860547,-2.441406,0.061035,-26.733398,9.769687,29.414428,-68.488540
4.897966,1.569619,0.329744,10.118902,-2.075195,-0.061035,-19.897461,10.470492,27.800271,-68.258859
4.914450,1.172677,0.332002,9.885476,-1.708984,-1.159668,-16.418457,10.003288,28.261458,-69.636948
4.931278,1.580960,0.578181,9.815221,-1.525879,0.427246,-16.357422,8.835281,27.108489,-69.866629
4.947763,1.440329,0.438152,9.998789,-1.647949,-0.610352,-15.563965,11.171296,27.569677,-68.488540
4.964363,1.551473,0.686589,9.377831,-1.403809,1.770020,-16.357422,10.003288,30.106210,-67.799496
4.980956,0.780273,0.623351,9.912671,-1.708984,-0.244141,-19.226074,11.872101,28.722646,-68.718222
4.997626,1.379087,0.413309,10.350061,-1.647949,0.610352,-19.897461,11.638499,28.492052,-69.407266
5.018977,1.458475,0.449445,9.948931,-1.586914,0.488281,-19.104004,7.667273,26.877895,-68.718222
5.035475,1.596837,0.650453,9.903606,-1.770020,0.000000,-19.531250,9.769687,28.492052,-69.407266
5.052427,1.569619,0.666263,9.593127,-1.953125,0.793457,-19.531250,9.536085,28.261458,-69.636948
5.068835,1.295162,0.345553,10.152896,-1.708984,0.976562,-19.958496,8.835281,29.875616,-67.569814
5.085791,1.081948,0.657229,9.826553,-1.892090,0.244141,-20.263672,11.171296,31.259179,-69.866629
5.102312,0.993487,0.467513,10.053180,-2.502441,-0.915527,-25.268555,6.966469,30.797991,-69.866629
5.119169,1.612715,0.212301,10.084908,-2.197266,1.159668,-23.376465,8.601679,27.800271,-69.636948
5.135724,1.667153,0.440411,9.792559,-1.464844,1.403809,-18.859863,10.704093,29.875616,-67.569814
5.152363,1.342795,0.293607,9.910405,-1.708984,-0.427246,-14.709473,9.302484,29.875616,-68.947903
5.168938,1.424451,0.544303,9.688310,-1.464844,0.000000,-13.610840,8.134476,29.645022,-69.177585
5.185500,1.521986,0.533010,9.815221,-1.098633,0.366211,-13.122559,8.368078,30.336804,-69.407266
5.201957,1.131849,0.551078,9.738168,-1.770020,-0.854492,-16.479492,8.368078,28.492052,-69.407266
5.218508,1.635397,0.402016,9.801624,-1.708984,0.122070,-15.563965,9.769687,29.875616,-68.029177
5.235475,1.474353,0.535269,9.824286,-1.281738,0.183105,-13.549805,8.835281,27.569677,-68.947903
5.252429,1.091021,0.612058,9.692843,-1.525879,-0.488281,-15.502930,6.732867,29.183834,-68.258859
5.268959,1.587764,0.553337,9.969328,-1.525879,-0.183105,-15.625000,7.900875,30.336804,-70.325992
5.285549,1.229383,0.519459,9.688310,-1.281738,-1.342773,-14.404297,7.667273,29.645022,-69.177585
5.301968,1.417647,0.424601,9.996523,-1.342773,1.037598,-15.747070,8.835281,30.336804,-69.407266
5.318476,1.231652,0.551078,9.815221,-1.892090,-0.488281,-19.104004,7.200070,31.028585,-68.258859
5.335193,1.392696,0.420084,9.681511,-1.770020,1.647949,-17.944336,6.732867,30.106210,-66.880770
5.351702,1.574155,0.523976,9.613523,-1.220703,0.549316,-13.977051,6.032062,28.953240,-68.488540
5.368363,1.236188,0.490098,9.769896,-1.342773,-0.183105,-13.732910,8.368078,29.414428,-70.325992
5.384944,1.435793,0.282315,9.815221,-2.075195,-0.061035,-21.667480,6.966469,29.875616,-68.029177
5.401508,1.299699,0.555595,9.747233,-1.953125,0.305176,-21.423340,8.835281,29.414428,-67.569814
5.417955,1.263407,0.743052,9.788026,-2.258301,-0.061035,-22.277832,7.667273,31.950961,-68.258859
5.434490,1.283821,0.591732,9.738168,-2.868652,0.915527,-32.775879,6.966469,28.953240,-69.407266
5.450829,1.254334,0.770155,9.640718,-2.136230,-0.366211,-20.080566,6.499265,28.492052,-69.407266
5.467787,1.549204,0.415567,9.826553,-2.014160,-0.061035,-19.836426,7.200070,31.028585,-68.718222
5.484543,1.233920,0.521718,9.631653,-1.525879,-0.549316,-15.869141,7.433672,30.797991,-68.947903
5.501568,1.370014,0.557854,9.733635,-1.525879,-0.183105,-14.526367,5.331258,31.028585,-67.799496
5.518562,1.252066,0.621092,10.143831,-1.892090,-0.244141,-19.104004,5.097656,29.875616,-68.947903
5.535149,1.045656,0.530752,9.676979,-2.502441,0.305176,-23.498535,6.732867,31.028585,-69.177585
5.551923,1.610447,0.379431,9.726837,-1.770020,0.061035,-19.470215,6.499265,31.720367,-70.785355
5.568609,1.408574,0.408792,9.867345,-1.770020,0.427246,-16.357422,7.200070,31.489773,-67.799496
5.585717,1.397233,0.530752,9.676979,-1.525879,-0.244141,-16.357422,7.200070,30.567397,-69.177585
5.602810,1.299699,0.596249,9.695109,-1.403809,1.647949,-15.930176,3.696047,28.953240,-68.947903
5.619592,1.372282,0.483323,9.815221,-1.586914,0.244141,-16.235352,6.265664,31.028585,-67.799496
5.635725,1.272480,0.706916,9.749499,-2.197266,0.305176,-21.484375,4.864055,30.106210,-68.258859
5.652369,1.143190,0.404275,9.978393,-2.624512,-0.915527,-24.658203,4.163250,29.414428,-69.866629
5.668367,1.510644,0.526235,9.865079,-2.380371,-1.098633,-23.986816,4.396852,29.645022,-69.636948
5.685356,1.186287,0.456221,9.998789,-2.441406,0.000000,-23.132324,4.630453,31.259179,-70.785355
5.702412,1.807783,0.402016,10.021452,-2.380371,0.122070,-23.681641,3.462445,31.489773,-69.636948
5.719404,1.497035,0.607541,9.602192,-1.892090,0.366211,-22.644043,5.564859,32.181555,-68.947903
5.736572,1.651275,0.449445,10.316067,-1.953125,0.610352,-23.681641,4.864055,31.950961,-68.718222
5.753424,1.719322,0.232627,10.130233,-2.014160,0.427246,-22.766113,2.060836,30.106210,-69.177585
5.770576,1.281553,0.589473,9.803890,-2.014160,-0.122070,-19.775391,2.761641,31.259179,-69.407266
5.787615,1.272480,0.632385,9.744967,-2.136230,-0.366211,-19.409180,3.228844,30.336804,-71.244718
5.804382,1.272480,0.659487,9.439020,-2.075195,0.671387,-22.399902,2.761641,30.336804,-68.029177
5.821081,1.272480,0.499132,9.844683,-2.380371,-0.793457,-21.850586,3.929649,31.489773,-69.177585
5.838070,1.036583,0.614317,9.559133,-2.197266,-0.549316,-20.996094,3.228844,33.103930,-68.029177
5.855106,1.721590,0.465255,9.908138,-2.197266,2.319336,-23.315430,1.593633,33.334524,-69.636948
5.871820,1.442597,-0.657229,9.908138,-2.441406,0.610352,-25.695801,3.696047,32.181555,-69.866629
5.888441,1.120508,0.377172,9.767630,-3.112793,-0.610352,-33.203125,0.892829,31.720367,-70.325992
5.905338,1.322381,0.993748,9.722304,-2.807617,-0.183105,-27.526855,1.360032,30.336804,-68.947903
5.921892,1.254334,0.627868,9.869612,-1.892090,0.061035,-24.780273,2.294438,29.875616,-70.785355
5.938910,1.651275,0.465255,9.844683,-2.136230,0.000000,-22.888184,1.360032,32.642743,-67.569814
5.955954,1.478889,0.530752,9.790292,-1.892090,0.427246,-21.118164,2.294438,32.181555,-68.488540
5.973011,1.562814,0.232627,9.871878,-2.441406,0.854492,-23.681641,1.360032,31.720367,-68.488540
5.990021,1.356404,0.381690,9.817487,-2.807617,0.000000,-26.245117,3.462445,33.334524,-69.177585
6.006957,1.320113,0.605283,9.783493,-2.929688,-0.610352,-29.846191,-0.275179,31.028585,-68.718222
6.023362,1.308772,0.754345,9.914937,-2.563477,0.427246,-26.428223,0.425626,33.565118,-68.488540
6.040523,1.256602,0.819842,9.948931,-2.075195,-0.427246,-25.085449,-1.209585,33.334524,-69.177585
6.057467,1.390428,0.896632,9.735902,-2.014160,-0.671387,-24.353027,0.892829,34.948682,-69.407266
6.074486,1.517449,0.395241,9.953464,-2.014160,0.244141,-22.094727,-0.275179,32.412149,-69.636948
6.091368,1.351868,0.377172,9.806156,-1.892090,-0.610352,-20.080566,1.593633,32.873336,-68.718222
6.108338,1.222579,0.232627,9.656582,-1.892090,0.305176,-18.554688,-1.676788,31.950961,-70.096311
6.124947,1.506108,0.831135,9.708706,-1.831055,-0.244141,-16.967773,-1.910390,32.181555,-70.785355
6.141935,1.281553,0.788223,9.803890,-1.831055,-0.671387,-17.944336,0.659227,32.873336,-69.177585
6.158652,1.351868,0.505908,9.810689,-1.892090,-0.488281,-19.958496,0.425626,33.565118,-68.029177
6.175769,1.376819,0.474289,9.788026,-1.953125,-0.122070,-18.981934,-0.041578,33.565118,-68.947903
6.192455,1.306503,0.575922,9.627121,-1.892090,0.366211,-19.104004,-0.275179,32.412149,-68.718222
6.209019,1.558277,0.492357,9.801624,-1.525879,-0.244141,-16.418457,-0.275179,33.334524,-69.177585
6.226036,1.222579,0.587215,9.692843,-1.770020,-0.122070,-18.554688,-1.209585,31.950961,-69.177585
6.242791,1.583228,0.426860,9.667914,-1.342773,0.488281,-15.808105,-0.275179,34.718088,-69.636948
6.259856,1.392696,0.519459,9.928535,-1.281738,0.488281,-16.174316,-2.611194,34.256900,-67.799496
6.276571,1.440329,0.415567,9.797091,-1.770020,-0.061035,-16.052246,-0.041578,33.565118,-69.866629
6.293660,1.204433,0.582698,9.822020,-1.342773,0.244141,-14.404297,-1.443187,32.642743,-70.785355
6.310759,1.118240,0.747569,9.810689,-1.403809,0.610352,-19.714355,-0.742382,33.334524,-68.258859
6.327569,0.988950,0.372655,9.765363,-2.197266,-0.854492,-23.376465,-1.676788,31.028585,-70.555674
6.344228,1.333722,0.440411,9.960263,-2.136230,-0.610352,-23.925781,-1.910390,33.103930,-69.866629
6.361300,1.358673,0.350070,9.901340,-2.075195,-0.671387,-21.057129,-2.143991,33.334524,-66.421407
6.378421,1.474353,0.458479,9.908138,-1.953125,0.305176,-19.775391,-4.012804,31.489773,-68.718222
6.395482,1.494767,0.451704,9.824286,-1.708984,0.305176,-16.967773,-4.012804,32.412149,-68.258859
6.412632,1.338259,0.505908,9.790292,-1.525879,-0.122070,-15.808105,-2.143991,31.489773,-70.096311
6.429588,1.204433,0.596249,9.708706,-1.708984,0.183105,-17.272949,-5.180811,32.181555,-68.029177
6.446539,1.016169,0.578181,9.642985,-2.136230,-0.915527,-23.193359,-3.545601,33.795712,-70.096311
6.463431,1.238456,0.451704,9.491144,-1.831055,0.549316,-21.484375,-4.246405,32.642743,-69.866629
6.480371,1.676226,0.350070,9.865079,-1.647949,-0.061035,-17.272949,-3.545601,32.412149,-66.880770
6.496953,1.435793,0.395241,9.742701,-1.892090,-0.366211,-16.906738,-5.881616,32.412149,-68.258859
6.513017,1.619520,0.589473,9.552334,-1.403809,1.464844,-17.517090,-2.611194,31.950961,-67.340133
6.529594,1.458475,0.519459,9.808422,-1.464844,-0.427246,-16.418457,-5.180811,34.487494,-68.947903
6.545982,1.354136,0.074531,9.803890,-1.953125,0.000000,-18.249512,-5.180811,33.103930,-68.947903
6.562525,1.485694,0.505908,9.701908,-1.892090,-0.122070,-19.042969,-4.713608,31.259179,-68.488540
6.579497,1.138654,0.557854,9.806156,-2.014160,0.244141,-20.996094,-6.348819,32.873336,-68.718222
6.596436,1.360941,0.325227,9.856014,-2.380371,0.183105,-25.207520,-3.545601,31.489773,-69.636948
6.612957,1.515181,0.379431,9.828819,-2.563477,0.244141,-26.672363,-5.180811,32.642743,-68.488540
6.629522,1.222579,0.377172,9.844683,-2.441406,-0.061035,-23.132324,-5.648014,33.103930,-68.029177
6.645949,1.474353,0.729501,9.822020,-1.831055,0.183105,-20.690918,-4.713608,32.181555,-68.488540
6.662486,1.258870,0.686589,9.799357,-1.770020,0.061035,-20.141602,-6.348819,34.256900,-67.799496
6.679417,1.283821,0.612058,9.790292,-2.014160,-0.305176,-20.690918,-5.881616,33.334524,-70.555674
6.696370,1.383623,0.630126,9.869612,-1.647949,-0.671387,-16.662598,-7.750428,33.334524,-69.177585
6.712363,1.610447,0.444928,9.815221,-1.403809,0.183105,-15.686035,-6.348819,34.256900,-67.799496
6.728365,1.424451,0.587215,9.899073,-1.159668,-0.122070,-12.512207,-6.115217,32.181555,-68.488540
6.744933,1.467548,0.569146,9.858280,-1.464844,0.122070,-14.831543,-7.049624,32.642743,-67.569814
6.761006,1.453939,0.533010,9.910405,-1.525879,0.122070,-15.319824,-5.881616,32.873336,-68.718222
6.777600,1.497035,0.528493,9.699641,-1.281738,0.305176,-14.465332,-6.816022,31.028585,-69.177585
6.793995,1.660348,0.526235,9.883209,-1.342773,0.122070,-12.695312,-7.283225,33.334524,-68.258859
6.810528,1.388160,0.530752,9.808422,-1.281738,-0.122070,-14.160156,-7.283225,32.412149,-69.177585
6.827247,1.483426,0.605283,9.776695,-1.342773,0.732422,-15.441895,-6.816022,34.718088,-69.636948
6.843743,1.460743,0.363621,9.878677,-1.342773,0.000000,-15.563965,-7.516827,34.487494,-69.866629
6.860363,1.617251,0.460738,9.704174,-1.220703,0.793457,-13.122559,-6.582420,33.565118,-67.569814
6.876941,1.301967,0.512684,9.896807,-1.525879,-0.122070,-15.686035,-6.582420,32.181555,-67.110451
6.893502,1.170409,0.571405,9.826553,-1.586914,0.488281,-18.737793,-7.049624,33.103930,-68.488540
6.909957,1.324649,0.429118,9.738168,-1.953125,0.183105,-20.202637,-7.049624,30.797991,-70.325992
6.926520,1.556009,0.415567,9.860547,-1.831055,-0.061035,-17.822266,-9.152037,32.873336,-68.718222
6.943472,1.578691,0.386207,9.751766,-1.342773,0.183105,-14.160156,-6.582420,33.103930,-68.029177
6.960421,1.417647,0.478806,9.810689,-1.159668,0.305176,-11.535645,-7.750428,32.873336,-68.718222
6.976961,1.254334,0.614317,9.858280,-1.037598,0.061035,-12.878418,-6.582420,32.181555,-67.110451
6.993559,1.413110,0.560112,9.790292,-1.647949,-0.122070,-17.883301,-8.684834,32.873336,-68.258859
7.009971,1.424451,0.485581,9.738168,-1.403809,-0.061035,-14.343262,-7.283225,32.412149,-69.177585
7.026519,1.379087,0.137770,9.783493,-1.342773,0.000000,-14.831543,-8.451233,33.565118,-68.947903
7.043532,1.120508,0.248437,9.740434,-1.464844,0.366211,-16.784668,-9.619240,31.489773,-68.258859
7.059471,1.242993,0.519459,9.819754,-1.586914,-0.305176,-16.357422,-6.816022,34.256900,-68.718222
7.076430,1.576423,0.612058,9.842416,-1.464844,-0.549316,-15.563965,-8.684834,31.489773,-70.096311
7.092958,1.612715,0.548820,9.817487,-1.281738,0.305176,-11.779785,-8.684834,31.028585,-69.636948
7.109152,1.506108,0.334261,9.926269,-0.732422,0.366211,-10.070801,-9.152037,31.489773,-68.718222
7.126207,1.635397,0.792740,9.867345,-0.976562,0.488281,-11.657715,-8.217631,31.950961,-68.258859
7.143062,1.340527,0.566888,9.749499,-1.220703,0.427246,-13.488770,-7.516827,34.026306,-69.866629
7.159599,1.231652,0.607541,9.892274,-1.220703,-0.671387,-14.343262,-8.451233,33.103930,-67.110451
7.176723,1.413110,0.481064,9.894541,-1.342773,0.122070,-12.878418,-8.918436,31.259179,-70.785355
7.193793,1.658080,0.560112,9.710973,-1.098633,0.122070,-11.596680,-9.619240,32.873336,-68.718222
7.210769,1.351868,0.539786,9.772162,-1.098633,0.061035,-12.268066,-8.217631,33.334524,-70.096311
7.227690,1.354136,0.808549,9.763097,-1.220703,0.427246,-15.319824,-10.086443,33.795712,-69.177585
7.244413,0.977609,0.521718,9.633920,-2.014160,0.000000,-19.775391,-9.852842,33.103930,-68.488540
7.261512,1.542400,0.589473,9.976126,-2.258301,-0.366211,-21.362305,-8.918436,33.565118,-70.325992
7.278551,1.363209,0.539786,9.939866,-1.708984,-0.671387,-19.409180,-9.152037,33.795712,-69.177585
7.295499,1.376819,0.562371,9.661115,-1.647949,0.793457,-17.761230,-8.684834,34.256900,-67.799496
7.312523,1.950682,0.300383,9.942132,-1.220703,0.244141,-14.282227,-9.385639,31.720367,-69.407266
7.329615,1.297430,0.300383,9.710973,-0.915527,-0.244141,-9.521484,-11.020850,32.412149,-67.799496
7.346615,1.435793,0.526235,9.896807,-0.976562,0.732422,-10.986328,-10.553647,32.873336,-68.718222
7.363217,1.317844,0.578181,9.810689,-1.525879,-0.244141,-13.366699,-8.217631,33.334524,-70.096311
7.380353,1.113703,0.505908,9.772162,-1.586914,-0.549316,-16.174316,-10.086443,30.106210,-68.718222
7.397389,1.229383,0.837910,9.819754,-1.953125,-0.061035,-19.653320,-11.254451,32.642743,-66.651088
7.414404,1.451670,0.173906,9.792559,-1.525879,-0.061035,-15.625000,-9.852842,32.642743,-68.488540
7.431366,1.560546,0.347812,9.960263,-1.281738,-0.549316,-11.718750,-9.385639,33.565118,-68.947903
7.448404,1.469816,0.460738,10.005588,-0.732422,0.244141,-7.690430,-11.254451,30.797991,-68.488540
7.465033,1.898513,0.675297,9.584062,-0.976562,0.854492,-7.019043,-11.254451,29.875616,-70.325992
7.482011,1.299699,0.618834,9.735902,-0.976562,-0.305176,-12.512207,-9.852842,31.720367,-68.029177
7.498580,1.673957,0.883080,9.880943,-1.464844,0.793457,-16.662598,-11.955256,31.489773,-68.258859
7.515560,1.256602,0.530752,9.806156,-1.098633,0.000000,-13.671875,-9.852842,32.181555,-69.407266
7.532677,1.655811,0.252954,9.715505,-1.159668,0.427246,-10.314941,-11.254451,33.565118,-68.029177
7.549607,1.633129,0.519459,9.792559,-0.793457,-0.061035,-8.483887,-11.488053,31.950961,-69.177585
7.566634,1.431256,0.347812,9.799357,-0.671387,0.244141,-5.432129,-10.553647,32.412149,-70.096311
7.583765,1.415379,0.462996,9.808422,-0.732422,0.061035,-5.859375,-10.553647,32.873336,-67.799496
7.600868,1.211237,0.587215,9.783493,-0.488281,0.061035,-5.554199,-10.086443,33.334524,-67.340133
7.617929,1.399501,0.571405,9.726837,-0.793457,-0.427246,-8.850098,-11.254451,33.103930,-69.866629
7.635019,1.392696,0.447187,9.801624,-0.854492,-0.061035,-6.286621,-12.422459,32.873336,-67.799496
7.651642,1.406306,0.503649,9.785760,-0.854492,0.427246,-8.911133,-9.619240,32.873336,-69.177585
7.667843,1.381355,0.537527,9.822020,-0.854492,0.122070,-9.338379,-11.488053,31.950961,-67.340133
7.684488,1.333722,0.542044,9.769896,-0.854492,0.061035,-8.361816,-9.152037,32.412149,-67.340133
7.701009,1.347332,0.417826,9.817487,-0.793457,0.183105,-8.911133,-9.619240,30.106210,-69.636948
7.718074,1.236188,0.679814,9.788026,-1.342773,-0.366211,-12.451172,-11.488053,31.950961,-68.718222
7.735173,1.508376,0.467513,9.783493,-1.159668,0.244141,-11.718750,-13.123263,32.181555,-70.785355
7.752283,1.433524,0.467513,9.778961,-1.159668,-0.427246,-11.718750,-12.188857,31.720367,-67.569814
7.769304,1.381355,0.533010,9.783493,-1.037598,-0.305176,-9.765625,-11.488053,31.489773,-66.421407
7.786336,1.619520,0.336519,9.717772,-0.671387,0.488281,-7.263184,-12.656060,29.414428,-69.407266
7.803297,1.335990,0.589473,9.812955,-0.854492,0.488281,-8.117676,-12.656060,32.181555,-69.407266
7.820424,1.222579,0.596249,9.724570,-1.037598,-0.122070,-11.169434,-11.955256,30.567397,-67.340133
7.837543,1.335990,0.478806,9.819754,-0.915527,0.000000,-8.972168,-11.020850,32.412149,-68.258859
7.854612,1.419915,0.573664,9.708706,-1.098633,-0.061035,-10.681152,-13.590466,33.103930,-68.488540
7.871497,1.408574,0.562371,9.774428,-0.610352,0.183105,-9.033203,-11.020850,31.489773,-69.177585
7.888498,1.081948,0.490098,9.946665,-1.464844,-0.671387,-13.488770,-11.254451,31.259179,-67.110451
7.905391,1.535595,0.776930,9.851482,-1.647949,-0.427246,-15.808105,-11.020850,32.873336,-67.799496
7.922310,1.519717,0.453962,9.674712,-1.586914,-0.183105,-14.831543,-11.955256,31.950961,-67.340133
7.939008,1.404037,0.020327,9.665647,-1.037598,-0.366211,-11.779785,-11.254451,32.181555,-68.029177
7.956089,1.680762,0.341036,9.849215,-0.793457,-0.122070,-7.263184,-11.020850,32.412149,-66.880770
7.973153,1.193092,0.494615,9.822020,-0.976562,0.183105,-9.033203,-12.422459,31.489773,-67.799496
7.990023,1.227115,0.668521,9.819754,-1.159668,0.183105,-12.756348,-11.488053,32.412149,-68.258859
8.006941,1.308772,0.682072,9.744967,-1.220703,0.427246,-13.793945,-12.889662,32.412149,-67.340133
8.023668,1.374550,0.316192,9.769896,-1.403809,-0.549316,-15.075684,-12.656060,31.259179,-69.407266
8.040422,1.517449,0.523976,9.717772,-1.220703,0.183105,-12.695312,-12.889662,31.950961,-68.258859
8.057498,1.295162,0.571405,9.812955,-1.098633,-0.244141,-11.352539,-14.992076,33.103930,-67.569814
8.074185,1.186287,0.526235,9.844683,-1.281738,0.061035,-14.160156,-10.320045,34.026306,-67.569814
8.091095,1.093289,0.496874,9.778961,-1.464844,-0.244141,-13.977051,-11.488053,32.412149,-67.799496
8.107681,1.252066,0.460738,9.939866,-2.136230,-0.793457,-20.629883,-14.057670,31.259179,-65.272999
8.124306,1.145459,0.462996,9.710973,-1.525879,0.610352,-18.432617,-14.291271,31.489773,-68.718222
8.139822,1.265675,0.688848,9.747233,-1.647949,-0.854492,-21.301270,-13.123263,31.259179,-67.569814
8.156137,1.070607,0.767896,9.914937,-1.770020,-0.366211,-19.042969,-13.356865,30.567397,-66.421407
8.172613,1.463011,0.456221,9.695109,-2.075195,0.610352,-24.475098,-11.955256,31.028585,-66.880770
8.189584,1.571887,0.474289,9.878677,-1.770020,0.061035,-21.240234,-13.590466,30.797991,-67.569814
8.205983,1.687567,0.359104,9.697375,-1.708984,0.061035,-17.150879,-14.057670,32.181555,-68.488540
8.222530,1.399501,0.354587,9.754032,-1.403809,-0.061035,-13.488770,-12.656060,30.336804,-67.569814
8.239550,1.476621,0.664004,9.790292,-0.915527,-0.427246,-8.239746,-14.057670,31.259179,-67.569814
8.255456,1.540131,0.363621,9.887742,-0.183105,-0.122070,-2.868652,-14.291271,30.567397,-66.880770
8.272416,1.730663,0.695623,9.817487,0.061035,-0.244141,1.770020,-15.459279,31.720367,-65.732362
8.288963,1.590033,0.512684,9.744967,-0.061035,0.122070,-0.488281,-14.758474,31.489773,-65.043318
8.305512,1.478889,0.589473,9.794825,-0.183105,0.122070,-0.061035,-14.992076,30.336804,-67.569814
8.321965,1.385892,0.469772,9.765363,-0.061035,0.000000,0.000000,-12.889662,30.567397,-67.340133
8.338515,1.392696,0.508166,9.774428,-0.122070,-0.366211,0.061035,-13.356865,30.567397,-66.421407
8.355456,1.388160,0.467513,9.785760,-0.305176,-0.427246,-0.244141,-14.524873,30.336804,-68.029177
8.372403,1.372282,0.492357,9.840150,-0.122070,0.000000,-0.793457,-13.590466,31.720367,-67.569814
8.389048,1.000292,0.327485,9.822020,0.488281,0.305176,6.103516,-14.992076,30.797991,-65.732362
8.405652,1.832734,0.636902,9.842416,0.183105,0.183105,4.943848,-14.992076,31.720367,-67.569814
8.422283,1.492499,0.501391,9.763097,-0.122070,-0.122070,0.366211,-13.590466,31.720367,-68.488540
8.438451,1.390428,0.508166,9.817487,-0.122070,0.122070,0.122070,-14.758474,30.567397,-67.799496
8.455397,1.374550,0.496874,9.797091,0.000000,0.061035,0.122070,-15.459279,31.720367,-67.110451
8.472365,1.374550,0.485581,9.778961,-0.122070,0.000000,0.061035,-14.758474,30.106210,-68.718222
8.488934,1.372282,0.544303,9.760831,-0.305176,0.000000,-0.061035,-14.057670,31.259179,-69.407266
8.505004,1.397233,0.490098,9.763097,-0.061035,0.183105,-0.183105,-13.356865,31.489773,-67.340133
8.521695,1.370014,0.512684,9.769896,-0.061035,0.061035,-0.061035,-13.123263,32.642743,-68.029177
8.538278,1.435793,0.526235,9.849215,-0.183105,0.061035,-0.183105,-14.758474,31.950961,-68.718222
8.554458,1.428988,0.453962,9.792559,-0.122070,0.000000,0.244141,-15.225677,31.028585,-66.880770
8.571403,1.313308,0.555595,9.749499,0.244141,0.305176,4.028320,-14.524873,31.259179,-68.029177
8.588369,1.315576,0.517201,9.819754,-0.122070,0.122070,0.000000,-15.926482,30.797991,-66.191725
8.604941,1.390428,0.483323,9.837884,-0.183105,0.061035,-0.061035,-14.992076,28.030865,-68.488540
8.621015,1.383623,0.478806,9.835618,-0.122070,0.183105,-0.061035,-14.057670,31.259179,-67.110451
8.637608,1.394964,0.485581,9.865079,-0.183105,0.183105,0.000000,-14.057670,29.414428,-67.110451
8.653966,1.381355,0.492357,9.763097,-0.244141,-0.122070,-0.061035,-13.356865,30.567397,-67.340133
8.670497,1.356404,0.478806,9.756298,-0.061035,-0.061035,-0.122070,-15.225677,30.567397,-65.502681
